date,R&D,ROE,DPO,DTE,Trends,Assets,NetIncomeLoss,AssetsCurrent,NoncurrentAssets,AccountsPayable,AccountsPayableCurrent,AccountsReceivableNetCurrent,InventoryNet,CostOfRevenue,Liabilities,LiabilitiesCurrent,PreconfirmationCurrentAssets,OtherAssetsNonCurrent,AssetsFairValueDisclosure,SellingGeneralAndAdministrativeExpense,RepaymentsOfNotesPayable,ResearchDevelopmentAndRelatedExpenses,ResearchAndDevelopmentExpense,SalesRevenueNet,DeferredRevenueCurrent,DebtCurrent,LongTermDebt,LongTermDebtCurrent,LongTermDebtNoneCurrent,OtherLongTermDebt,RepaymentsOfLongTermDebt,InterestExpenseDebt,LiabilitiesAndStockholdersEquity,StockholdersEquity
2013q2,0.0,0,0,0,34.666666666666664,0,6900000000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35323000000.0,0,0,0,0,0,0,0,0,0,0
2013q3,0.02618337136504593,0.29977579745687943,0,0.1372734704449247,44.0,207000000000.0,37037000000.0,73286000000.0,17588000000.0,0,22367000000.0,13102000000.0,1764000000.0,0,83451000000.0,43658000000.0,0,0,0,10830000000.0,0,0,4475000000.0,170910000000.0,7435000000.0,0,16960000000.0,0,0,0,0,136000000.0,207000000000.0,123549000000.0
2013q4,0.023092683265617947,0,0,0,47.666666666666664,0,13072000000.0,0,0,0,0,0,0,0,0,0,0,0,0,3053000000.0,0,0,1330000000.0,57594000000.0,0,0,0,0,0,0,0,84000000.0,0,0
2014q1,0.031152784471804758,0,0,0,34.666666666666664,0,10223000000.0,0,0,0,0,0,0,0,0,0,0,0,0,2932000000.0,0,0,1422000000.0,45646000000.0,0,0,0,0,0,0,0,84000000.0,0,0
2014q2,0.11634430433853388,0,0,0,33.0,0,7748000000.0,0,0,0,0,0,0,0,0,0,0,0,0,8835000000.0,0,0,4355000000.0,37432000000.0,0,0,0,0,0,0,0,268000000.0,0,0
2014q3,0.03304794988922016,0.3542004715501089,0,0.25986355527266536,46.0,231839000000.0,39510000000.0,68531000000.0,21502000000.0,0,30196000000.0,17460000000.0,2111000000.0,0,120292000000.0,63448000000.0,0,0,0,11993000000.0,0,0,6041000000.0,182795000000.0,8491000000.0,0,28987000000.0,0.0,0,0,0.0,381000000.0,231839000000.0,111547000000.0
2014q4,0.02540248528800654,0.14614686040477426,0,0.2635573430202387,48.0,261894000000.0,18024000000.0,83403000000.0,0,0,38001000000.0,16709000000.0,2283000000.0,0,138566000000.0,73611000000.0,0,0,0,3600000000.0,0,0,1895000000.0,74599000000.0,8987000000.0,0,32504000000.0,0,0,0,0,128000000.0,261894000000.0,123328000000.0
2015q1,0.033063264954318224,0.10518115436491327,0,0.31062121141652327,36.666666666666664,261194000000.0,13569000000.0,67891000000.0,0,0,23159000000.0,10905000000.0,2396000000.0,0,132188000000.0,58729000000.0,0,0,0,3460000000.0,0,0,1918000000.0,58010000000.0,8944000000.0,0,40072000000.0,0,0,0,0,161000000.0,261194000000.0,129006000000.0
2015q2,0.11787118234048986,0.08495587895955505,0,0.0,39.0,273151000000.0,10677000000.0,70953000000.0,0,0,26474000000.0,10370000000.0,2042000000.0,0,147474000000.0,65285000000.0,0,0,0,10624000000.0,0,0,5847000000.0,49605000000.0,9088000000.0,0,0,2500000000.0,0,0,0.0,486000000.0,273151000000.0,125677000000.0
2015q3,0.034516398177267184,0.44735453060198566,0,0.0,48.0,290479000000.0,53394000000.0,89378000000.0,23784000000.0,0,35490000000.0,16849000000.0,2349000000.0,0,171124000000.0,80610000000.0,0,0,0,14329000000.0,0,0,8067000000.0,233715000000.0,8940000000.0,0,0,2500000000.0,0,0,0.0,722000000.0,290479000000.0,119355000000.0
2015q4,0.031684943061999156,0.14314671739418558,0,0.0,51.0,293284000000.0,18361000000.0,76219000000.0,0,0,33312000000.0,12953000000.0,2451000000.0,0,165017000000.0,76092000000.0,0,0,0,3848000000.0,0,0,2404000000.0,75872000000.0,8989000000.0,0,0,2500000000.0,0,0,0,271000000.0,293284000000.0,128267000000.0
2016q1,0.09721700259113476,0.08060893627785401,0,0.0,39.333333333333336,305277000000.0,10516000000.0,87592000000.0,0,0,25098000000.0,12229000000.0,2281000000.0,0,174820000000.0,68265000000.0,0,0,0,7271000000.0,0,0,4915000000.0,50557000000.0,9461000000.0,0,0,2500000000.0,0,0,0,582000000.0,305277000000.0,130457000000.0
2016q2,0.17647197695830777,0.06160849052876143,0,0.0,38.333333333333336,305602000000.0,7796000000.0,93761000000.0,0,0,26318000000.0,11714000000.0,1831000000.0,0,179061000000.0,71486000000.0,0,0,0,10712000000.0,0,0,7475000000.0,42358000000.0,8352000000.0,0,0,3500000000.0,0,0,2500000000.0,975000000.0,305602000000.0,126541000000.0
2016q3,0.046582482760539605,0.3562366958026963,0,0.0,46.333333333333336,321686000000.0,45687000000.0,106869000000.0,27010000000.0,0,37294000000.0,15754000000.0,2132000000.0,0,193437000000.0,79006000000.0,0,0,0,14194000000.0,0,0,10045000000.0,215639000000.0,8080000000.0,0,0,3500000000.0,0,0,2500000000.0,1400000000.0,321686000000.0,128249000000.0
2016q4,0.0366427997090018,0.13513860563486668,0,0.0,52.0,331141000000.0,17891000000.0,103332000000.0,0,0,38510000000.0,14057000000.0,2712000000.0,0,198751000000.0,84130000000.0,0,0,0,3946000000.0,0,0,2871000000.0,78351000000.0,7889000000.0,0,0,3499000000.0,0,0,0,509000000.0,331141000000.0,132390000000.0
2017q1,0.10675665456745312,0.08225563461165555,0,0.0,41.333333333333336,334532000000.0,11029000000.0,101990000000.0,0,0,28573000000.0,11579000000.0,2910000000.0,0,200450000000.0,73342000000.0,0,0,0,7664000000.0,0,0,5647000000.0,52896000000.0,7682000000.0,0,0,3999000000.0,0,0,0.0,1000000000.0,334532000000.0,134082000000.0
2017q2,0.1890415785764623,0.06582593921087408,0,0.0,40.666666666666664,345173000000.0,8717000000.0,112875000000.0,0,0,31915000000.0,12399000000.0,3146000000.0,0,212748000000.0,81302000000.0,0,0,0,11447000000.0,0,0,8584000000.0,45408000000.0,7608000000.0,0,0,6495000000.0,0,0,3500000000.0,1600000000.0,345173000000.0,132425000000.0
2017q3,0.05052042890670668,0.3607018433832909,0,0.0,48.0,375319000000.0,48351000000.0,128645000000.0,33783000000.0,0,49049000000.0,17874000000.0,4855000000.0,0,241272000000.0,100814000000.0,0,0,0,15261000000.0,0,0,11581000000.0,229234000000.0,7548000000.0,0,0,6496000000.0,0,0,3500000000.0,2200000000.0,375319000000.0,134047000000.0
2017q4,0.03858743048712809,0.1431179965620297,0,0.0,56.666666666666664,406794000000.0,20065000000.0,143810000000.0,0,0,62985000000.0,23440000000.0,4421000000.0,0,266595000000.0,115788000000.0,0,0,0,4231000000.0,0,0,3407000000.0,88293000000.0,8044000000.0,0,0,6498000000.0,0,0,0,695000000.0,406794000000.0,140199000000.0
2018q1,0.045405875660844544,0.10893929601664591,0,0.0,46.333333333333336,367502000000.0,13822000000.0,130053000000.0,0,0,34311000000.0,14324000000.0,7662000000.0,0,240624000000.0,89320000000.0,0,0,0,8381000000.0,0,0,6785000000.0,149430000000.0,7775000000.0,0,0,8498000000.0,0,0,500000000.0,1400000000.0,367502000000.0,126878000000.0
2018q2,0.05173289918350231,0.10020965819624356,0,0.0,43.0,349197000000.0,11519000000.0,115761000000.0,0,0,38489000000.0,14104000000.0,5936000000.0,0,234248000000.0,88548000000.0,0,0,0,12489000000.0,0,0,10486000000.0,202695000000.0,7403000000.0,0,0,5498000000.0,0,0,6500000000.0,2200000000.0,349197000000.0,114949000000.0
2018q3,0,0.5556011834209077,0,0.0,51.333333333333336,365725000000.0,59531000000.0,131339000000.0,41304000000.0,0,55888000000.0,23186000000.0,3956000000.0,0,258578000000.0,116866000000.0,0,0,0,16705000000.0,0,0,14236000000.0,0,7543000000.0,0,0,8784000000.0,0,0,6500000000.0,3000000000.0,365725000000.0,107147000000.0
2018q4,0,0.16934991348013437,0,0.0,57.333333333333336,373719000000.0,19965000000.0,140828000000.0,0,0,44293000000.0,18077000000.0,4988000000.0,0,255827000000.0,108283000000.0,0,0,0,4783000000.0,0,0,3902000000.0,0,0,0,0,9772000000.0,0,0,0.0,809000000.0,373719000000.0,117892000000.0
2019q1,0,0.2978084262233138,0,0.0,45.0,341998000000.0,31526000000.0,123346000000.0,0,0,30443000000.0,15085000000.0,4884000000.0,0,236138000000.0,93772000000.0,0,0,0,9241000000.0,0,0,7850000000.0,0,0,0,0,10505000000.0,0,0,2500000000.0,1600000000.0,341998000000.0,105860000000.0
2019q2,0,0.4309737082192917,0,0.0,43.666666666666664,322239000000.0,41570000000.0,134973000000.0,0,0,29115000000.0,14148000000.0,3355000000.0,0,225783000000.0,89704000000.0,0,0,0,13667000000.0,0,0,12107000000.0,0,0,0,0,13529000000.0,0,0,5500000000.0,0,322239000000.0,96456000000.0
2019q3,0,0.6106445053487756,0,0.0,65.0,338516000000.0,55256000000.0,162819000000.0,37378000000.0,0,46236000000.0,22926000000.0,4106000000.0,0,248028000000.0,105718000000.0,0,0,0,18245000000.0,0,0,16217000000.0,0,0,0,0,10260000000.0,0,0,8805000000.0,3200000000.0,338516000000.0,90488000000.0
2019q4,0,0.24836090292747764,0,0.0,62.0,340618000000.0,22236000000.0,163231000000.0,0,0,45111000000.0,20970000000.0,4097000000.0,0,251087000000.0,102161000000.0,0,0,0,5197000000.0,0,0,4451000000.0,0,0,0,0,10224000000.0,0,0,1000000000.0,0,340618000000.0,89531000000.0
2020q1,0,0.42696844118584637,0,0.0,46.0,320400000000.0,33485000000.0,143753000000.0,0,0,32421000000.0,15722000000.0,3334000000.0,0,241975000000.0,96094000000.0,0,0,0,10149000000.0,0,0,9016000000.0,0,0,0,0,10392000000.0,0,0,5250000000.0,0,320400000000.0,78425000000.0
2020q2,0,0.6189369414238677,0,0.0,51.0,317344000000.0,44738000000.0,140065000000.0,0,0,35325000000.0,17882000000.0,3978000000.0,0,245062000000.0,95318000000.0,0,0,0,14980000000.0,0,0,13774000000.0,0,0,0,0,7509000000.0,0,0,12629000000.0,0,317344000000.0,72282000000.0
2020q3,0,0.19395766693705138,0,0.0,59.666666666666664,323888000000.0,12673000000.0,143713000000.0,36766000000.0,0,42296000000.0,16120000000.0,4061000000.0,0,258549000000.0,105392000000.0,0,0,0,19916000000.0,0,0,18752000000.0,0,0,0,0,8773000000.0,0,0,12629000000.0,2800000000.0,323888000000.0,65339000000.0
2020q4,0,0.43420814206330033,0,0.0,64.0,354054000000.0,28755000000.0,154106000000.0,0,0,63846000000.0,27101000000.0,4973000000.0,0,287830000000.0,132507000000.0,0,0,0,5631000000.0,0,0,5163000000.0,0,0,0,0,7762000000.0,0,0,1000000000.0,0,354054000000.0,66224000000.0
2021q1,0,0.7572494145537598,0,0.0,49.0,337158000000.0,52385000000.0,121465000000.0,0,0,40127000000.0,18503000000.0,5219000000.0,0,267980000000.0,106385000000.0,0,0,0,10945000000.0,0,0,10425000000.0,0,0,0,0,8003000000.0,0,0,4500000000.0,0,337158000000.0,69178000000.0
2021q2,0,0.3382700684505289,0,0.0,47.0,329840000000.0,21744000000.0,114423000000.0,0,0,40409000000.0,17475000000.0,5178000000.0,0,265560000000.0,107754000000.0,0,0,0,16357000000.0,0,0,16142000000.0,0,0,0,0,8039000000.0,0,0,7500000000.0,0,329840000000.0,64280000000.0
2021q3,0,1.5007132667617689,0,0.0,54.0,351002000000.0,94680000000.0,134836000000.0,39440000000.0,0,54763000000.0,26278000000.0,6580000000.0,0,287912000000.0,125481000000.0,0,0,0,21973000000.0,0,0,21914000000.0,0,0,0,0,9613000000.0,0,0,8750000000.0,2600000000.0,351002000000.0,63090000000.0
2021q4,0,0,0,0,57.666666666666664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
