date,R&D,ROE,DPO,DTE,Trends,Assets,NetIncomeLoss,AssetsCurrent,NoncurrentAssets,AccountsPayable,AccountsPayableCurrent,AccountsReceivableNetCurrent,InventoryNet,CostOfRevenue,Liabilities,LiabilitiesCurrent,PreconfirmationCurrentAssets,OtherAssetsNonCurrent,AssetsFairValueDisclosure,SellingGeneralAndAdministrativeExpense,RepaymentsOfNotesPayable,ResearchDevelopmentAndRelatedExpenses,ResearchAndDevelopmentExpense,SalesRevenueNet,DeferredRevenueCurrent,DebtCurrent,LongTermDebt,LongTermDebtCurrent,LongTermDebtNoneCurrent,OtherLongTermDebt,RepaymentsOfLongTermDebt,InterestExpenseDebt,LiabilitiesAndStockholdersEquity,StockholdersEquity
2019q2,0,0.042873303167420815,0,0.9871040723981901,18.0,64704000000.0,758000000.0,18468000000.0,0,0,0,5661000000.0,6841000000.0,0,0,12217000000.0,0,0,0,866000000.0,0,0,0,0,0,0,17452000000.0,0,0,0,0,490000000.0,64704000000.0,17680000000.0
2019q3,0,0.05540548307373987,0,1.0110351169607448,20.0,64937000000.0,964000000.0,18836000000.0,0,0,0,5125000000.0,6416000000.0,0,0,11201000000.0,0,0,0,1258000000.0,0,0,0,0,0,0,17591000000.0,0,0,0,0,233000000.0,64810000000.0,17399000000.0
2019q4,0,0.0,0,1.1468306660143965,16.333333333333332,60390000000.0,0,16733000000.0,0,0,0,4844000000.0,6214000000.0,0,0,10150000000.0,0,0,0,1585000000.0,0,0,0,0,0,0,16410000000.0,0,0,0,0,933000000.0,60390000000.0,14309000000.0
2020q1,0,0.018518518518518517,0,1.2937393460406013,49.666666666666664,60574000000.0,239000000.0,18138000000.0,0,0,0,4841000000.0,6324000000.0,0,0,11121000000.0,0,0,0,334000000.0,0,0,0,0,0,0,16697000000.0,0,0,0,0,215000000.0,60574000000.0,12906000000.0
2020q2,0,0.0010532651218778213,0,1.2593289196509179,45.0,59176000000.0,14000000.0,16997000000.0,0,0,0,4353000000.0,5784000000.0,0,0,9786000000.0,0,0,0,691000000.0,0,0,0,0,0,0,16739000000.0,0,0,0,26000000.0,200000000.0,59176000000.0,13292000000.0
2020q3,0,-0.001906504995043087,0,1.2998551056203766,31.333333333333332,59945000000.0,-25000000.0,17789000000.0,0,0,0,4689000000.0,5609000000.0,0,0,9583000000.0,0,0,0,1063000000.0,0,0,0,0,0,0,17045000000.0,0,0,0,76000000.0,617000000.0,59945000000.0,13113000000.0
2020q4,0,0.0,0,1.3040233864143396,30.0,61345000000.0,0,18998000000.0,0,0,0,4839000000.0,5701000000.0,0,0,10574000000.0,0,0,0,1471000000.0,0,0,0,0,0,0,16951000000.0,0,0,0,134000000.0,827000000.0,61345000000.0,12999000000.0
2021q1,0,0.07077054916803542,0,1.1920302792258801,27.0,60437000000.0,991000000.0,19163000000.0,0,0,0,5576000000.0,6157000000.0,0,0,11043000000.0,0,0,0,366000000.0,0,0,0,0,0,0,16692000000.0,0,0,0,0,196000000.0,60437000000.0,14003000000.0
2021q2,0,0.11923728282004642,0,0.9745970018189801,22.0,61689000000.0,1901000000.0,20352000000.0,0,0,0,6456000000.0,6952000000.0,0,0,12012000000.0,0,0,0,806000000.0,0,0,0,0,0,0,15538000000.0,0,0,0,120000000.0,383000000.0,61689000000.0,15943000000.0
2021q3,0,0.2723161152106641,0,0.8520590335634373,20.333333333333332,61678000000.0,4576000000.0,20359000000.0,0,0,0,6844000000.0,7111000000.0,0,0,12505000000.0,0,0,0,1209000000.0,0,0,0,0,0,0,14318000000.0,0,0,0,173000000.0,561000000.0,61678000000.0,16804000000.0
2021q4,0,0,0,0,29.333333333333332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
