date,R&D,ROE,DPO,DTE,Trends,Assets,NetIncomeLoss,AssetsCurrent,NoncurrentAssets,AccountsPayable,AccountsPayableCurrent,AccountsReceivableNetCurrent,InventoryNet,CostOfRevenue,Liabilities,LiabilitiesCurrent,PreconfirmationCurrentAssets,OtherAssetsNonCurrent,AssetsFairValueDisclosure,SellingGeneralAndAdministrativeExpense,RepaymentsOfNotesPayable,ResearchDevelopmentAndRelatedExpenses,ResearchAndDevelopmentExpense,SalesRevenueNet,DeferredRevenueCurrent,DebtCurrent,LongTermDebt,LongTermDebtCurrent,LongTermDebtNoneCurrent,OtherLongTermDebt,RepaymentsOfLongTermDebt,InterestExpenseDebt,LiabilitiesAndStockholdersEquity,StockholdersEquity
2016q3,0.0,0,0.0,0,57.666666666666664,0,3773000000.0,0,0,0,0,0,0,89485000000.0,0,0,0,0,0,0,0,0,0,119405000000.0,0,0,0,0,0,0,0,0,0,0
2016q4,0.0,0,0.0,0,70.33333333333333,0,3034000000.0,0,0,0,0,0,0,87484000000.0,0,0,0,0,0,0,0,0,0,117176000000.0,0,0,0,0,0,0,0,0,0,0
2017q1,0.0,0.1753644052546338,10.322236862501939,0.49192781305432015,54.333333333333336,198825000000.0,13643000000.0,57689000000.0,114178000000.0,0,41433000000.0,0,43046000000.0,361256000000.0,0,66928000000.0,0,0,0,101853000000.0,0,0,0,481317000000.0,0,0,38271000000.0,2256000000.0,0,0,2055000000.0,2044000000.0,198825000000.0,77798000000.0
2017q2,0.0,0.04123977147819951,42.457690904114585,0.0,60.333333333333336,199718000000.0,3039000000.0,57336000000.0,0,0,41367000000.0,0,43361000000.0,87688000000.0,0,74193000000.0,0,0,0,24617000000.0,0,0,0,116526000000.0,0,0,0,3256000000.0,0,0,1513000000.0,506000000.0,199718000000.0,73691000000.0
2017q3,0.0,0.07773370511461074,21.288049149317278,0.0,64.33333333333333,201566000000.0,5938000000.0,56763000000.0,0,0,42389000000.0,0,43442000000.0,179209000000.0,0,72811000000.0,0,0,0,50482000000.0,0,0,0,238475000000.0,0,0,0,3254000000.0,0,0,3400000000.0,1028000000.0,201566000000.0,76389000000.0
2017q4,0.0,0.10095213080307308,15.818042813455657,0.0,76.66666666666667,209414000000.0,7687000000.0,65368000000.0,0,0,47587000000.0,0,50147000000.0,270756000000.0,0,80435000000.0,0,0,0,77350000000.0,0,0,0,122136000000.0,0,0,0,3257000000.0,0,0,8859000000.0,1530000000.0,209414000000.0,76145000000.0
2018q1,0.0,0.1266486021394907,11.109599460090628,0.4338440200850146,59.333333333333336,204522000000.0,9862000000.0,59664000000.0,114818000000.0,0,46092000000.0,0,43783000000.0,373396000000.0,0,78521000000.0,0,0,0,106510000000.0,0,0,0,495761000000.0,0,0,33783000000.0,3738000000.0,0,0,13061000000.0,1978000000.0,204522000000.0,77869000000.0
2018q2,0.0,0.02824544684455739,43.7816088193922,0.0,64.66666666666667,204927000000.0,2134000000.0,59242000000.0,0,0,44612000000.0,0,43303000000.0,91707000000.0,0,80757000000.0,0,0,0,25829000000.0,0,0,0,121630000000.0,0,0,0,1576000000.0,0,0,2521000000.0,437000000.0,204927000000.0,75552000000.0
2018q3,0.0,0.01788298096509096,20.7259795597988,0.0,66.66666666666667,206062000000.0,1273000000.0,66370000000.0,0,0,43128000000.0,0,41985000000.0,187278000000.0,0,71683000000.0,0,0,0,52536000000.0,0,0,0,248689000000.0,0,0,0,1090000000.0,0,0,3050000000.0,897000000.0,206062000000.0,71185000000.0
2018q4,0,0.04143285738096561,15.961860810145723,0.0,76.66666666666667,226583000000.0,2983000000.0,69446000000.0,0,0,49729000000.0,0,50380000000.0,280394000000.0,0,85751000000.0,0,0,0,79328000000.0,0,0,0,0,0,0,0,2591000000.0,0,0,3050000000.0,1398000000.0,226583000000.0,71996000000.0
2019q1,0,0.09200507614213198,10.992444867778698,0.6261862723460605,60.666666666666664,219295000000.0,6670000000.0,61897000000.0,111395000000.0,0,47060000000.0,0,44269000000.0,385301000000.0,0,77477000000.0,0,0,0,107147000000.0,0,0,0,0,0,0,45396000000.0,1876000000.0,0,0,3784000000.0,1975000000.0,219295000000.0,72496000000.0
2019q2,0,0.05633018107176893,43.63888470881613,0.0,67.33333333333333,234544000000.0,3842000000.0,61739000000.0,0,0,45110000000.0,0,44751000000.0,93034000000.0,0,79888000000.0,0,0,0,25946000000.0,0,0,0,0,0,0,0,1464000000.0,0,0,364000000.0,588000000.0,234544000000.0,68205000000.0
2019q3,0,0.10596214825031638,21.6194745413889,0.6939013465667525,70.0,234861000000.0,7452000000.0,61371000000.0,0,0,45871000000.0,0,44134000000.0,190957000000.0,0,80283000000.0,0,0,0,52817000000.0,0,0,0,0,0,0,48800000000.0,4396000000.0,0,0,407000000.0,1146000000.0,234861000000.0,70327000000.0
2019q4,0,0.04589038228028305,15.608822514353841,0.683959301595277,78.0,239830000000.0,3288000000.0,67912000000.0,0,0,49750000000.0,0,51546000000.0,286857000000.0,0,83784000000.0,0,0,0,80190000000.0,0,0,0,0,0,0,49005000000.0,4093000000.0,0,0,1907000000.0,1693000000.0,239830000000.0,71649000000.0
2020q1,0,0.1992928792403809,10.713422283042537,0.6572473181641645,66.66666666666667,236495000000.0,14881000000.0,61806000000.0,127049000000.0,0,46973000000.0,0,44435000000.0,394605000000.0,0,77790000000.0,0,0,0,108791000000.0,0,0,0,0,0,0,49076000000.0,5362000000.0,0,0,1907000000.0,2262000000.0,236495000000.0,74669000000.0
2020q2,0,0.05847010550996483,38.89832003606924,0.7178927315357562,91.0,232892000000.0,3990000000.0,63328000000.0,0,0,44096000000.0,0,41217000000.0,102026000000.0,0,82647000000.0,0,0,0,27372000000.0,0,0,0,0,0,0,48989000000.0,5983000000.0,0,0,0.0,510000000.0,232892000000.0,68240000000.0
2020q3,0,0.13897224804142877,20.366558386048897,0.6176072234762979,75.33333333333333,237382000000.0,10466000000.0,64996000000.0,0,0,46326000000.0,0,41084000000.0,204715000000.0,0,81957000000.0,0,0,0,56366000000.0,0,0,0,0,0,0,46512000000.0,5553000000.0,0,0,2937000000.0,1087000000.0,237382000000.0,75310000000.0
2020q4,0,0.06305952278616252,15.976450071134947,0.5551571268927067,89.0,250863000000.0,5135000000.0,73602000000.0,0,0,54152000000.0,0,51842000000.0,305054000000.0,0,88121000000.0,0,0,0,84957000000.0,0,0,0,0,0,0,45207000000.0,4358000000.0,0,0,4132000000.0,1542000000.0,250863000000.0,81431000000.0
2021q1,0,0.16694470188446092,10.52232254380643,0.5475316651220266,68.33333333333333,252496000000.0,13510000000.0,90067000000.0,109848000000.0,0,49141000000.0,0,44949000000.0,420315000000.0,0,92645000000.0,0,0,0,116288000000.0,0,0,0,0,0,0,44309000000.0,3115000000.0,0,0,5382000000.0,1976000000.0,252496000000.0,80925000000.0
2021q2,0,0.03485032233356737,41.9628747385545,0.0,67.66666666666667,236581000000.0,2730000000.0,76591000000.0,0,0,48151000000.0,0,46383000000.0,103272000000.0,0,80841000000.0,0,0,0,28129000000.0,0,0,0,0,0,0,0,3500000000.0,0,0,510000000.0,481000000.0,236581000000.0,78335000000.0
2021q3,0,0.08699971438860535,21.415125566669065,0.0,64.66666666666667,238552000000.0,7006000000.0,78243000000.0,0,0,49601000000.0,0,47754000000.0,208455000000.0,0,81122000000.0,0,0,0,56640000000.0,0,0,0,0,0,0,0,1617000000.0,0,0,3010000000.0,918000000.0,238552000000.0,80529000000.0
2021q4,0,0.12289423147045239,16.409572601586078,0.0,78.33333333333333,244851000000.0,10111000000.0,82964000000.0,0,0,57156000000.0,0,57484000000.0,313478000000.0,0,87620000000.0,0,0,0,86350000000.0,0,0,0,0,0,0,0,1575000000.0,0,0,13010000000.0,1326000000.0,244851000000.0,82274000000.0
