date,R&D,ROE,DPO,DTE,Trends,Assets,NetIncomeLoss,AssetsCurrent,NoncurrentAssets,AccountsPayable,AccountsPayableCurrent,AccountsReceivableNetCurrent,InventoryNet,CostOfRevenue,Liabilities,LiabilitiesCurrent,PreconfirmationCurrentAssets,OtherAssetsNonCurrent,AssetsFairValueDisclosure,SellingGeneralAndAdministrativeExpense,RepaymentsOfNotesPayable,ResearchDevelopmentAndRelatedExpenses,ResearchAndDevelopmentExpense,SalesRevenueNet,DeferredRevenueCurrent,DebtCurrent,LongTermDebt,LongTermDebtCurrent,LongTermDebtNoneCurrent,OtherLongTermDebt,RepaymentsOfLongTermDebt,InterestExpenseDebt,LiabilitiesAndStockholdersEquity,StockholdersEquity
2017q3,0,0.19370753048496694,0,1.1100561606007013,9.666666666666666,80331000000.0,6243000000.0,49752000000.0,0,0,879000000.0,3404000000.0,2927000000.0,0,0,8193000000.0,0,0,0,3443000000.0,0,0,0,0,0,1999000000.0,35776000000.0,1999000000.0,0,0,4405000000.0,972000000.0,80331000000.0,32229000000.0
2017q4,0,0.07840418366942672,0,1.4001822431757853,9.0,79954000000.0,1979000000.0,49476000000.0,0,0,1352000000.0,3237000000.0,2834000000.0,0,0,9020000000.0,0,0,41604000000.0,4870000000.0,0,0,0,0,0,0,35342000000.0,1152000000.0,0,0,4405000000.0,1304000000.0,79954000000.0,25241000000.0
2018q1,0,0.14795134443021768,0,2.2753521126760563,10.333333333333334,71164000000.0,2311000000.0,40689000000.0,0,0,1089000000.0,3633000000.0,2952000000.0,0,0,10479000000.0,0,0,0,1127000000.0,0,0,0,0,0,0,35541000000.0,2183000000.0,0,0,0.0,338000000.0,71164000000.0,15620000000.0
2018q2,0,0.3090079817559863,0,2.3138372794956066,14.0,67684000000.0,4607000000.0,37970000000.0,0,0,1026000000.0,3504000000.0,3063000000.0,0,0,11205000000.0,0,0,0,2480000000.0,0,0,0,0,0,0,34497000000.0,4288000000.0,0,0,500000000.0,685000000.0,67684000000.0,14909000000.0
2018q3,0,0.4506237368457732,0,2.3992612725625477,9.333333333333334,67333000000.0,6466000000.0,38320000000.0,0,0,1042000000.0,3441000000.0,3017000000.0,0,0,12432000000.0,0,0,0,3773000000.0,0,0,0,0,0,0,34427000000.0,5077000000.0,0,0,500000000.0,1040000000.0,67333000000.0,14349000000.0
2018q4,0,0.67152,0,2.71432,8.333333333333334,66416000000.0,8394000000.0,37618000000.0,0,0,1207000000.0,3580000000.0,2940000000.0,0,0,13488000000.0,0,0,29308000000.0,5332000000.0,0,0,0,0,0,0,33929000000.0,4419000000.0,0,0,1121000000.0,1392000000.0,66416000000.0,12500000000.0
2019q1,0,0.18389955686853768,0,3.048744460856721,10.0,63997000000.0,1992000000.0,35151000000.0,0,0,1091000000.0,3771000000.0,3016000000.0,0,0,12706000000.0,0,0,26373000000.0,1154000000.0,0,0,0,0,0,0,33024000000.0,3705000000.0,0,0,1000000000.0,343000000.0,63997000000.0,10832000000.0
2019q2,0,0.3864183805818047,0,2.836205299240319,13.333333333333334,59373000000.0,4171000000.0,30746000000.0,0,0,1001000000.0,3801000000.0,3176000000.0,0,0,10622000000.0,0,0,22017000000.0,2414000000.0,0,0,0,0,0,0,30614000000.0,2816000000.0,0,0,3650000000.0,332000000.0,59373000000.0,10794000000.0
2019q3,0,0.5618193465727098,0,2.7263658826759403,8.666666666666666,59535000000.0,6139000000.0,31051000000.0,0,0,1005000000.0,3606000000.0,3243000000.0,0,0,10737000000.0,0,0,21209000000.0,3637000000.0,0,0,0,0,0,0,29791000000.0,2049000000.0,0,0,4514000000.0,313000000.0,59535000000.0,10927000000.0
2019q4,0,0.81071022433578,0,3.0913884007029875,9.666666666666666,59707000000.0,7842000000.0,18440000000.0,0,0,1371000000.0,4057000000.0,3584000000.0,0,0,12835000000.0,0,0,9086000000.0,5150000000.0,0,0,0,0,0,0,29903000000.0,2953000000.0,0,0.0,4514000000.0,1289000000.0,59707000000.0,9673000000.0
2020q1,0,0.19240906694781235,0,3.3577227200843436,10.0,61669000000.0,1825000000.0,18813000000.0,0,0,1338000000.0,5009000000.0,3682000000.0,0,0,11827000000.0,0,0,7988000000.0,1316000000.0,0,0,0,0,0,0,31848000000.0,1840000000.0,0,0,3250000000.0,346000000.0,61669000000.0,9485000000.0
2020q2,0,0.16915282859555306,0,3.21080776808331,8.0,65011000000.0,1803000000.0,22895000000.0,0,0,1150000000.0,5366000000.0,3840000000.0,0,0,10523000000.0,0,0,11415000000.0,2611000000.0,0,0,0,0,0,0,34224000000.0,91000000.0,0,3000000.0,5000000000.0,296000000.0,65011000000.0,10659000000.0
2020q3,0,0.18441463637193176,0,3.128661374212976,8.0,64637000000.0,2021000000.0,22661000000.0,0,0,1161000000.0,4094000000.0,3942000000.0,0,0,9953000000.0,0,0,12309000000.0,3957000000.0,0,0,9901000000.0,0,0,0,34287000000.0,91000000.0,0,5000000.0,5000000000.0,944000000.0,64637000000.0,10959000000.0
2020q4,0,0.17164417047507705,0,3.505792326495908,8.0,62948000000.0,1615000000.0,21144000000.0,0,0,1421000000.0,4525000000.0,3893000000.0,0,2709460000.0,11653000000.0,0,0,10671000000.0,5730000000.0,0,0,0,0,0,2504000000.0,32986000000.0,91000000.0,0,5000000.0,6450000000.0,1262000000.0,62948000000.0,9409000000.0
2021q1,0,0.17634454681808442,0,3.501714163274052,7.666666666666667,62539000000.0,1646000000.0,21299000000.0,0,0,1396000000.0,4423000000.0,4017000000.0,0,0,12869000000.0,0,0,10380000000.0,1254000000.0,0,0,0,0,0,0,32685000000.0,1556000000.0,0,5000000.0,0.0,285000000.0,62539000000.0,9334000000.0
2021q2,0,0.2558506123438826,0,3.9750212198375166,7.666666666666667,59773000000.0,2110000000.0,19099000000.0,0,0,1277000000.0,4479000000.0,4115000000.0,0,0,14585000000.0,0,0,7851000000.0,2638000000.0,0,0,0,0,0,0,32782000000.0,4324000000.0,0,16000000.0,0.0,566000000.0,59773000000.0,8247000000.0
2021q3,0,0.48606547401728123,0,4.573323597419983,7.333333333333333,64993000000.0,3994000000.0,24380000000.0,0,0,1171000000.0,4765000000.0,4152000000.0,0,2739800000.0,14842000000.0,0,0,13415000000.0,3943000000.0,0,0,11141000000.0,0,0,4694000000.0,37579000000.0,4288000000.0,0,15000000.0,0.0,862000000.0,64993000000.0,8217000000.0
2021q4,0,0,0,0,6.666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
