date,R&D,ROE,DPO,DTE,Trends,Assets,AssetsCurrent,NoncurrentAssets,AccountsPayable,AccountsPayableCurrent,AccountsReceivableNetCurrent,InventoryNet,Liabilities,LiabilitiesCurrent,PreconfirmationCurrentAssets,OtherAssetsNonCurrent,AssetsFairValueDisclosure,SellingGeneralAndAdministrativeExpense,RepaymentsOfNotesPayable,ResearchDevelopmentAndRelatedExpenses,ResearchAndDevelopmentExpense,SalesRevenueNet,DeferredRevenueCurrent,DebtCurrent,LongTermDebt,LongTermDebtCurrent,LongTermDebtNoneCurrent,OtherLongTermDebt,RepaymentsOfLongTermDebt,InterestExpenseDebt,LiabilitiesAndStockholdersEquity,StockholdersEquity
2013q4,0.0,0,0,0.0,14.0,0,0,0,0,0,0,0,0,0,0,0,0,12319000000.0,0,0,0,19299000000.0,0,0,0,0,0,0,3000000.0,0,0,0
2014q1,0.0,0,0,0.0,12.0,0,0,0,0,0,0,0,0,0,0,0,0,18614000000.0,0,0,0,18231000000.0,0,0,0,0,0,0,1992000000.0,0,0,0
2014q2,0.025537291165441324,0,0,42025000000.0,15.333333333333334,144266000000.0,31617000000.0,0,0,8348000000.0,6034000000.0,6206000000.0,74290000000.0,33726000000.0,0,0,2615000000.0,21461000000.0,0,0,1900000000.0,74401000000.0,0,15600000000.0,26425000000.0,4307000000.0,0,0,4095000000.0,0,144266000000.0,1771000000.0
2014q3,0.0,0,0,0.0,20.333333333333332,0,0,0,0,0,0,0,0,0,0,0,0,5404000000.0,0,0,0,18771000000.0,0,0,0,0,0,0,1902000000.0,0,0,0
2014q4,0.0,0,0,16329000000.0,13.333333333333334,136263000000.0,33178000000.0,0,0,7733000000.0,5802000000.0,6477000000.0,71451000000.0,34152000000.0,0,0,0,12330000000.0,0,0,0,18495000000.0,0,16329000000.0,0,0,0,0,1911000000.0,0,136263000000.0,0
2015q1,0.0,0,0,15075000000.0,13.666666666666666,130937000000.0,31562000000.0,0,0,7285000000.0,4990000000.0,5893000000.0,67557000000.0,31881000000.0,0,0,0,18010000000.0,0,0,0,16930000000.0,0,15075000000.0,0,0,0,0,2684000000.0,0,130937000000.0,0
2015q2,0.028268950797891136,0,0,35145000000.0,15.0,129495000000.0,29646000000.0,0,0,8138000000.0,4568000000.0,4979000000.0,66445000000.0,29790000000.0,0,0,5390000000.0,20616000000.0,0,0,2000000000.0,70749000000.0,0,12018000000.0,23127000000.0,2772000000.0,0,4592000000.0,3512000000.0,0,129495000000.0,2260000000.0
2015q3,0.0,0,0,13093000000.0,16.666666666666668,129265000000.0,35620000000.0,0,0,7758000000.0,4724000000.0,5239000000.0,66311000000.0,31567000000.0,0,0,0,4607000000.0,0,0,0,16527000000.0,0,13093000000.0,0,0,0,0,537000000.0,0,129265000000.0,0
2015q4,0.0,0,0,13931000000.0,20.666666666666668,129143000000.0,36347000000.0,0,0,7717000000.0,4721000000.0,5125000000.0,66841000000.0,32053000000.0,0,0,0,9209000000.0,0,0,0,16915000000.0,0,13931000000.0,0,0,0,0,2239000000.0,0,129143000000.0,0
2016q1,0.0,0,0,13681000000.0,17.333333333333332,127508000000.0,34317000000.0,0,0,7795000000.0,4591000000.0,4957000000.0,67655000000.0,31357000000.0,0,0,0,13731000000.0,0,0,0,15755000000.0,0,13681000000.0,0,0,0,0,2210000000.0,0,127508000000.0,0
2016q2,0.02909692338320648,0,0,11653000000.0,13.666666666666666,127136000000.0,33782000000.0,0,0,9325000000.0,4373000000.0,4716000000.0,69153000000.0,30770000000.0,0,0,0,18949000000.0,0,0,1900000000.0,65299000000.0,0,11653000000.0,0,2760000000.0,0,2691000000.0,2213000000.0,0,127136000000.0,0
2016q3,0.0,0,0,12215000000.0,15.333333333333334,129043000000.0,35171000000.0,0,0,9024000000.0,4713000000.0,4999000000.0,70092000000.0,32401000000.0,0,0,0,4645000000.0,0,0,0,16518000000.0,0,12215000000.0,0,0,0,0,1001000000.0,0,129043000000.0,0
2016q4,0.0,0,0,13007000000.0,15.0,117033000000.0,25572000000.0,0,0,8300000000.0,4729000000.0,4787000000.0,63289000000.0,28891000000.0,0,0,0,9328000000.0,0,0,0,16856000000.0,0,13007000000.0,0,0,0,0,5029000000.0,0,117033000000.0,0
2017q1,0.0,0,0,13781000000.0,19.0,118091000000.0,25885000000.0,0,0,8076000000.0,4358000000.0,4754000000.0,63543000000.0,29082000000.0,0,0,0,13737000000.0,0,0,0,15605000000.0,0,13781000000.0,0,0,0,0,5020000000.0,0,118091000000.0,0
2017q2,0.02920470964370254,0,0,13554000000.0,16.0,120406000000.0,26494000000.0,0,0,9632000000.0,4594000000.0,4624000000.0,64628000000.0,30210000000.0,0,0,0,18568000000.0,0,0,1900000000.0,65058000000.0,0,13554000000.0,0,1676000000.0,0,4382000000.0,4931000000.0,0,120406000000.0,0
2017q3,0.0,0,0,14026000000.0,14.333333333333334,122851000000.0,28096000000.0,0,0,9458000000.0,4942000000.0,5023000000.0,67436000000.0,30724000000.0,0,0,0,4689000000.0,0,0,0,16653000000.0,0,14026000000.0,0,0,0,0,151000000.0,0,122851000000.0,0
2017q4,0.0,0,0,15547000000.0,19.333333333333332,126644000000.0,31214000000.0,0,0,9740000000.0,5182000000.0,5131000000.0,71923000000.0,33107000000.0,0,0,0,9414000000.0,0,0,0,17395000000.0,0,15547000000.0,0,0,0,0,1281000000.0,0,126644000000.0,0
2018q1,0.0,0,0,12862000000.0,22.333333333333332,124369000000.0,27960000000.0,0,0,9716000000.0,5149000000.0,5207000000.0,69423000000.0,30711000000.0,0,0,0,14056000000.0,0,0,0,16281000000.0,0,12862000000.0,0,0,0,0,1402000000.0,0,124369000000.0,0
2018q2,0.028429494852765143,0,0,10423000000.0,17.0,118310000000.0,23320000000.0,0,0,10344000000.0,4686000000.0,4738000000.0,65427000000.0,28237000000.0,0,0,0,19037000000.0,0,0,1900000000.0,66832000000.0,0,10423000000.0,0,1772000000.0,0,3717000000.0,2873000000.0,0,118310000000.0,0
2018q3,0,0,0,10508000000.0,15.333333333333334,118440000000.0,23346000000.0,0,0,10243000000.0,5035000000.0,5182000000.0,65936000000.0,29220000000.0,0,0,0,4652000000.0,0,0,0,0,0,10508000000.0,0,0,0,0,0.0,0,118440000000.0,0
2018q4,0,0,0,12113000000.0,17.666666666666668,123687000000.0,24431000000.0,0,0,10266000000.0,5055000000.0,5281000000.0,69244000000.0,31247000000.0,0,0,0,4623000000.0,0,0,0,0,0,12113000000.0,0,0,0,0,978000000.0,0,123687000000.0,0
2019q1,0,0,0,8911000000.0,22.666666666666668,121673000000.0,22312000000.0,0,0,10207000000.0,5198000000.0,5358000000.0,66121000000.0,28370000000.0,0,0,0,14081000000.0,0,0,0,0,0,8911000000.0,0,0,0,0,1002000000.0,0,121673000000.0,0
2019q2,0,0,0,9697000000.0,17.0,115095000000.0,22473000000.0,0,0,11260000000.0,4951000000.0,5017000000.0,67516000000.0,30011000000.0,0,0,0,19084000000.0,0,0,1900000000.0,0,0,9697000000.0,0,3388000000.0,0,3779000000.0,969000000.0,0,115095000000.0,0
2019q3,0,0,0,9352000000.0,23.0,114058000000.0,21925000000.0,0,0,10951000000.0,5143000000.0,5465000000.0,67074000000.0,30253000000.0,0,0,0,4785000000.0,0,0,0,0,0,9352000000.0,0,0,0,0,0.0,0,114058000000.0,0
2019q4,0,0,0,9153000000.0,21.0,111723000000.0,18917000000.0,0,0,10781000000.0,5196000000.0,5521000000.0,65815000000.0,30164000000.0,0,0,0,9674000000.0,0,0,0,0,0,9153000000.0,0,0,0,0,1546000000.0,0,111723000000.0,0
2020q1,0,0,0,12701000000.0,31.0,118560000000.0,27140000000.0,0,0,10464000000.0,4640000000.0,5330000000.0,72619000000.0,32896000000.0,0,0,0,5045000000.0,0,0,0,0,0,12701000000.0,0,0,0,0,1534000000.0,0,118560000000.0,0
2020q2,0,0,0,11183000000.0,30.0,120700000000.0,27987000000.0,0,0,12071000000.0,4178000000.0,5498000000.0,73822000000.0,32976000000.0,0,0,0,19994000000.0,0,0,1800000000.0,0,0,11183000000.0,0,2508000000.0,0,3359000000.0,2447000000.0,0,120700000000.0,0
2020q3,0,0,0,7707000000.0,22.0,119899000000.0,26026000000.0,0,0,11935000000.0,5043000000.0,5707000000.0,71323000000.0,30008000000.0,0,0,0,4895000000.0,0,0,0,0,0,7707000000.0,0,0,0,0,25000000.0,0,119899000000.0,0
2020q4,0,0,0,8586000000.0,20.666666666666668,120112000000.0,24655000000.0,0,0,12027000000.0,4819000000.0,5957000000.0,71572000000.0,31744000000.0,0,0,0,10007000000.0,0,0,0,0,0,8586000000.0,0,0,0,0,4220000000.0,0,120112000000.0,0
2021q1,0,0,0,8773000000.0,21.0,116778000000.0,22608000000.0,0,0,12134000000.0,4861000000.0,6002000000.0,69859000000.0,32016000000.0,0,0,0,15409000000.0,0,0,0,0,0,8773000000.0,0,0,0,0,4889000000.0,0,116778000000.0,0
2021q2,0,0,0,8889000000.0,25.333333333333332,119307000000.0,23091000000.0,0,0,13720000000.0,4725000000.0,5983000000.0,72653000000.0,33132000000.0,0,0,0,21024000000.0,0,0,1900000000.0,0,0,8889000000.0,0,3620000000.0,0,3399000000.0,4987000000.0,0,119307000000.0,0
2021q3,0,0,0,11989000000.0,22.333333333333332,119669000000.0,24336000000.0,0,0,14223000000.0,5662000000.0,6307000000.0,73261000000.0,36589000000.0,0,0,0,4950000000.0,0,0,0,0,0,11989000000.0,0,0,0,0,26000000.0,0,119669000000.0,0
2021q4,0,0,0,0.0,25.666666666666668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
