date,R&D,ROE,DPO,DTE,Trends,Assets,NetIncomeLoss,AssetsCurrent,NoncurrentAssets,AccountsPayable,AccountsPayableCurrent,AccountsReceivableNetCurrent,InventoryNet,CostOfRevenue,Liabilities,LiabilitiesCurrent,PreconfirmationCurrentAssets,OtherAssetsNonCurrent,AssetsFairValueDisclosure,SellingGeneralAndAdministrativeExpense,RepaymentsOfNotesPayable,ResearchDevelopmentAndRelatedExpenses,ResearchAndDevelopmentExpense,SalesRevenueNet,DeferredRevenueCurrent,DebtCurrent,LongTermDebt,LongTermDebtCurrent,LongTermDebtNoneCurrent,OtherLongTermDebt,RepaymentsOfLongTermDebt,InterestExpenseDebt,LiabilitiesAndStockholdersEquity,StockholdersEquity
2014q1,0.0,0,0,0,8.333333333333334,0,716000000.0,0,0,0,0,0,0,0,0,0,0,0,0,-117000000.0,0,0,0,19605000000.0,0,0,0,0,0,0,0.0,0,0,0
2014q2,0.0,0,0,0,12.0,0,714000000.0,0,0,0,0,0,0,0,0,0,0,0,0,-163000000.0,0,0,0,19401000000.0,0,0,0,0,0,0,550000000.0,0,0,0
2014q3,0.0,0.09418417588846098,0,0.1815434114951494,28.333333333333332,37250000000.0,1932000000.0,12242000000.0,12257000000.0,0,4315000000.0,3218000000.0,6076000000.0,0,0,8895000000.0,0,0,0,17992000000.0,0,0,0,76392000000.0,0,0,3724000000.0,8000000.0,0,0.0,550000000.0,0,37250000000.0,20513000000.0
2014q4,0.0,0,0,0,11.0,0,850000000.0,0,0,0,0,0,0,0,0,0,0,0,0,4456000000.0,0,0,0,19554000000.0,0,0,0,0,0,0,0.0,0,0,0
2015q1,0.0,-0.034366690228550274,0,-0.269329159513952,52.0,-142569000000.0,2042000000.0,-60313000000.0,0,0,0.0,0.0,0.0,0,0,-60313000000.0,0,0,0,-116000000.0,0,0,0,26573000000.0,0,0,16003000000.0,-2000000.0,0,117000000.0,7817000000.0,0,-142569000000.0,-59418000000.0
2015q2,0.0,-0.03266432513798294,0,-0.37774711490215757,46.333333333333336,-124294000000.0,1302000000.0,-61047000000.0,0,0,0.0,0.0,0.0,0,0,-61047000000.0,0,0,0,-161000000.0,0,0,0,28795000000.0,0,0,15057000000.0,2000000.0,0,35000000.0,8582000000.0,0,-124294000000.0,-39860000000.0
2015q3,0.0,0.1367421664884482,0,0.0,55.333333333333336,68782000000.0,4220000000.0,19657000000.0,15068000000.0,0,10088000000.0,6849000000.0,8678000000.0,0,0,16557000000.0,0,0,0,22571000000.0,0,0,0,103444000000.0,0,0,0,0,0,24000000.0,10472000000.0,0,68782000000.0,30861000000.0
2015q4,0.0,0.03614575531603113,0,0.0,53.666666666666664,68657000000.0,1110000000.0,20231000000.0,0,0,10643000000.0,6821000000.0,9884000000.0,0,0,16874000000.0,0,0,0,6034000000.0,0,0,0,29033000000.0,0,0,0,0,0,45000000.0,41000000.0,0,68657000000.0,30709000000.0
2016q1,0.0,0.031519013082085,0,0.0,38.0,66385000000.0,930000000.0,20378000000.0,0,0,9873000000.0,6733000000.0,9025000000.0,0,0,16272000000.0,0,0,0,12118000000.0,0,0,0,30184000000.0,0,0,0,0,0,42000000.0,81000000.0,0,66385000000.0,29506000000.0
2016q2,0.0,0.0357177552540397,0,0.0,36.0,67333000000.0,1103000000.0,19713000000.0,0,0,10337000000.0,6508000000.0,8931000000.0,0,0,15811000000.0,0,0,0,18085000000.0,0,0,0,29498000000.0,0,0,0,0,0,43000000.0,31000000.0,0,67333000000.0,30881000000.0
2016q3,0.0,0.1396586345381526,0,0.6408969210174029,39.666666666666664,72688000000.0,4173000000.0,25883000000.0,14335000000.0,0,11000000000.0,6260000000.0,8956000000.0,0,0,17013000000.0,0,0,0,23910000000.0,0,0,0,28636000000.0,0,0,19150000000.0,0,0,32000000.0,791000000.0,0,72688000000.0,29880000000.0
2016q4,0.0,0.035942028985507246,0,0.0,28.666666666666668,71912000000.0,1054000000.0,26668000000.0,0,0,11372000000.0,6138000000.0,10039000000.0,0,0,17729000000.0,0,0,0,5686000000.0,0,0,0,28501000000.0,0,0,0,0,0,30000000.0,4000000.0,0,71912000000.0,29325000000.0
2017q1,0.0,0.03525459806432301,0,0.0,26.333333333333332,72505000000.0,1060000000.0,27509000000.0,0,0,11264000000.0,5674000000.0,9230000000.0,0,0,17678000000.0,0,0,0,11810000000.0,0,0,0,29446000000.0,0,0,0,0,0,33000000.0,9000000.0,0,72505000000.0,30067000000.0
2017q2,0.0,0.03797385620915033,0,0.0,26.666666666666668,74173000000.0,1162000000.0,28152000000.0,0,0,11528000000.0,6339000000.0,8681000000.0,0,0,21713000000.0,0,0,0,17522000000.0,0,0,0,30118000000.0,0,0,0,0,0,25000000.0,40000000.0,0,74173000000.0,30600000000.0
2017q3,0.0,0.14847447753586251,0,0.4742954926090439,30.0,66009000000.0,4078000000.0,19753000000.0,13642000000.0,0,12494000000.0,6528000000.0,8899000000.0,0,0,18547000000.0,0,0,0,23740000000.0,0,0,0,118214000000.0,0,0,13027000000.0,0,0,24000000.0,6196000000.0,0,66009000000.0,27466000000.0
2017q4,0.0,0.031663388483936905,0,0.0,27.333333333333332,66618000000.0,821000000.0,19681000000.0,0,0,13570000000.0,6858000000.0,10010000000.0,0,0,20517000000.0,0,0,0,5910000000.0,0,0,0,30740000000.0,0,0,0,0,0,28000000.0,92000000.0,0,66618000000.0,25929000000.0
2018q1,0.0,0.0493145677207092,0,0.0,52.666666666666664,70816000000.0,1349000000.0,20358000000.0,0,0,13301000000.0,7281000000.0,10316000000.0,0,0,22559000000.0,0,0,0,12225000000.0,0,0,0,63761000000.0,0,0,0,0,0,26000000.0,1279000000.0,0,70816000000.0,27355000000.0
2018q2,0.0,0.04838477069512547,0,0.0,59.0,70152000000.0,1342000000.0,19988000000.0,0,0,13089000000.0,7159000000.0,9889000000.0,0,0,21482000000.0,0,0,0,18456000000.0,0,0,0,98095000000.0,0,0,0,0,0,27000000.0,3507000000.0,0,70152000000.0,27736000000.0
2018q3,0,0.19317875956473257,0,0.5566578228938363,40.333333333333336,68124000000.0,5024000000.0,17846000000.0,13911000000.0,0,13566000000.0,6573000000.0,9565000000.0,0,0,21667000000.0,0,0,0,24569000000.0,0,0,0,0,0,0,14477000000.0,0,0,23000000.0,4890000000.0,0,68124000000.0,26007000000.0
2018q4,0,0.043851770861806395,0,0.0,54.0,69941000000.0,1123000000.0,20083000000.0,0,0,14660000000.0,7144000000.0,10976000000.0,0,0,25099000000.0,0,0,0,6280000000.0,0,0,0,0,0,0,0,0,0,22000000.0,545000000.0,0,69941000000.0,25609000000.0
2019q1,0,0.09200645942672588,0,0.0,36.333333333333336,70434000000.0,2279000000.0,19851000000.0,0,0,14348000000.0,7828000000.0,10188000000.0,0,0,25303000000.0,0,0,0,12599000000.0,0,0,0,0,0,0,0,0,0,15000000.0,3117000000.0,0,70434000000.0,24770000000.0
2019q2,0,0.13694940537852732,0,0.0,37.333333333333336,68586000000.0,3305000000.0,19021000000.0,0,0,14130000000.0,7239000000.0,9874000000.0,0,0,25060000000.0,0,0,0,18834000000.0,0,0,0,0,0,0,0,0,0,25000000.0,7332000000.0,0,68586000000.0,24133000000.0
2019q3,0,0.16936032664171488,0,0.7194624021776115,42.333333333333336,67598000000.0,3982000000.0,18700000000.0,13478000000.0,0,14341000000.0,7226000000.0,9333000000.0,0,0,25769000000.0,0,0,0,25242000000.0,0,0,0,0,0,0,16916000000.0,0,0,25000000.0,10461000000.0,0,67598000000.0,23512000000.0
2019q4,0,0.03571277629855036,0,0.0,51.333333333333336,90807000000.0,845000000.0,19604000000.0,0,0,15401000000.0,7435000000.0,10536000000.0,0,0,29494000000.0,0,0,0,6262000000.0,0,0,0,0,0,0,0,0,0,0,4702000000.0,0,90807000000.0,23661000000.0
2020q1,0,0.07550590219224283,0,0.0,45.666666666666664,90003000000.0,1791000000.0,18909000000.0,0,0,14968000000.0,7572000000.0,9652000000.0,0,0,28662000000.0,0,0,0,12570000000.0,0,0,0,0,0,0,0,0,0,0,9465000000.0,0,90003000000.0,23720000000.0
2020q2,0,0.004002700617283951,0,0.0,44.333333333333336,86444000000.0,83000000.0,18326000000.0,0,0,14033000000.0,6982000000.0,9563000000.0,0,0,26649000000.0,0,0,0,20835000000.0,0,0,0,0,0,0,0,0,0,0,16871000000.0,0,86444000000.0,20736000000.0
2020q3,0,0.01807433250957019,0,0.7663904637301934,52.666666666666664,87174000000.0,373000000.0,18073000000.0,13342000000.0,0,14458000000.0,7132000000.0,9451000000.0,0,66038000000.0,27070000000.0,0,0,0,27045000000.0,0,0,0,0,0,0,15816000000.0,0,0,24000000.0,21414000000.0,0,87174000000.0,20637000000.0
2020q4,0,-0.01535470362430829,0,0.0,43.0,89167000000.0,-308000000.0,21084000000.0,0,0,16212000000.0,7869000000.0,11180000000.0,0,68426000000.0,30379000000.0,0,0,0,6207000000.0,0,0,0,0,0,0,0,0,0,0,2807000000.0,0,89167000000.0,20059000000.0
2021q1,0,0.03400909435392194,0,0.0,52.0,90920000000.0,718000000.0,26084000000.0,0,0,11009000000.0,4878000000.0,8541000000.0,0,68985000000.0,31246000000.0,0,0,0,11820000000.0,0,0,0,0,0,0,0,0,0,0,6503000000.0,0,90920000000.0,21112000000.0
2021q2,0,0.05416044522872268,0,0.0,50.666666666666664,91920000000.0,1197000000.0,26607000000.0,0,0,11290000000.0,5153000000.0,8333000000.0,0,69014000000.0,34475000000.0,0,0,0,17936000000.0,0,0,0,0,0,0,0,0,0,0,11050000000.0,0,91920000000.0,22101000000.0
2021q3,0,0.10854434433579573,0,0.3850719501259661,37.333333333333336,81285000000.0,2542000000.0,15814000000.0,12247000000.0,0,11136000000.0,5663000000.0,8159000000.0,0,57145000000.0,22054000000.0,0,0,0,24586000000.0,0,0,0,0,0,0,9018000000.0,0,0,29000000.0,15257000000.0,0,81285000000.0,23419000000.0
2021q4,0,0,0,0,39.666666666666664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
