date,R&D,ROE,DPO,DTE,Trends,Assets,NetIncomeLoss,AssetsCurrent,NoncurrentAssets,AccountsPayable,AccountsPayableCurrent,AccountsReceivableNetCurrent,InventoryNet,CostOfRevenue,Liabilities,LiabilitiesCurrent,PreconfirmationCurrentAssets,OtherAssetsNonCurrent,AssetsFairValueDisclosure,SellingGeneralAndAdministrativeExpense,RepaymentsOfNotesPayable,ResearchDevelopmentAndRelatedExpenses,ResearchAndDevelopmentExpense,SalesRevenueNet,DeferredRevenueCurrent,DebtCurrent,LongTermDebt,LongTermDebtCurrent,LongTermDebtNoneCurrent,OtherLongTermDebt,RepaymentsOfLongTermDebt,InterestExpenseDebt,LiabilitiesAndStockholdersEquity,StockholdersEquity
2013q4,0.15193552648962874,0.26619814878299625,10.052775363218677,0.0,25.333333333333332,33550000000.0,4659000000.0,12733000000.0,0,0,1799000000.0,4253000000.0,3864000000.0,16106000000.0,15602000000.0,7498000000.0,0,0,0,6384000000.0,0,1715000000.0,1150000000.0,7569000000.0,521000000.0,1683000000.0,0,0,0,0,0,0,33550000000.0,17502000000.0
2014q1,0.0,0,0.0,0,27.0,0,1207000000.0,0,0,0,0,0,0,4031000000.0,0,0,0,0,0,1632000000.0,0,452000000.0,0,7831000000.0,0,0,0,0,0,0,0,0,0,0
2014q2,0.0,0,0.0,0,27.0,0,2474000000.0,0,0,0,0,0,0,8215000000.0,0,0,0,0,0,3278000000.0,0,900000000.0,0,15965000000.0,0,0,0,0,0,0,0,0,0,0
2014q3,0.0,-20.416216216216217,0.0,-0.0,29.0,0,3777000000.0,0,0,0,0,0,0,12420000000.0,0,0,0,0,0,4875000000.0,0,1334000000.0,0,24102000000.0,0,0,0,0,0,0,0,0,0,-185000000.0
2014q4,0.15455369866563026,0.378060874208559,9.888125494011065,0.5156762529559844,26.666666666666668,31269000000.0,4956000000.0,11765000000.0,0,0,1807000000.0,4238000000.0,3706000000.0,16447000000.0,18127000000.0,5998000000.0,0,0,0,6469000000.0,0,1770000000.0,1193000000.0,7719000000.0,541000000.0,106000000.0,6760000000.0,0,0,0,0,0,31269000000.0,13109000000.0
2015q1,0.0,0.08615362506287275,42.42083224286836,0.0,27.666666666666668,30643000000.0,1199000000.0,12518000000.0,0,0,1801000000.0,4408000000.0,3704000000.0,3821000000.0,16691000000.0,5082000000.0,0,0,0,1564000000.0,0,463000000.0,0,7578000000.0,0,132000000.0,0,0,0,0,0,0,30643000000.0,13917000000.0
2015q2,0.0,0.19086534789582218,20.088553197030862,0.0,28.0,31388000000.0,2499000000.0,13431000000.0,0,0,1714000000.0,4578000000.0,3847000000.0,7679000000.0,18258000000.0,5095000000.0,0,0,0,3114000000.0,0,901000000.0,0,15264000000.0,0,86000000.0,0,0,0,0,0,0,31388000000.0,13093000000.0
2015q3,0.0,0.31142294436238305,12.461059190031152,0.0,30.666666666666668,33258000000.0,3795000000.0,11608000000.0,0,0,1600000000.0,4610000000.0,3709000000.0,11556000000.0,21034000000.0,7032000000.0,0,0,0,4644000000.0,0,1330000000.0,0,22976000000.0,0,2279000000.0,0,0,0,0,0,0,33258000000.0,12186000000.0
2015q4,0.1675801589476569,0.08865732832251452,39.83799320616671,0.843696617697301,26.0,32718000000.0,1038000000.0,10986000000.0,0,0,1694000000.0,4154000000.0,3518000000.0,3827000000.0,20971000000.0,7118000000.0,0,0,0,6182000000.0,0,1763000000.0,1223000000.0,7298000000.0,518000000.0,2044000000.0,9878000000.0,0,0,0,0,0,32718000000.0,11708000000.0
2016q1,0.0,0.10866785988238302,38.686786296900486,0.0,26.0,32982000000.0,1275000000.0,10874000000.0,0,0,1581000000.0,4485000000.0,3627000000.0,3678000000.0,21208000000.0,7178000000.0,0,0,0,1493000000.0,0,450000000.0,0,7409000000.0,0,2212000000.0,0,0,0,0,0,0,32982000000.0,11733000000.0
2016q2,0.0,0.21573902808138556,19.860906780794437,0.0,27.0,33235000000.0,2566000000.0,11436000000.0,0,0,1650000000.0,4667000000.0,3613000000.0,7477000000.0,21298000000.0,7254000000.0,0,0,0,3053000000.0,0,887000000.0,0,15071000000.0,0,2450000000.0,0,0,0,0,0,0,33235000000.0,11894000000.0
2016q3,0.0,0.1107315447425429,37.923056927475955,0.0,26.333333333333332,34051000000.0,1329000000.0,12179000000.0,0,0,1621000000.0,4743000000.0,3611000000.0,3847000000.0,22003000000.0,6400000000.0,0,0,0,1531000000.0,0,427000000.0,0,7709000000.0,0,1282000000.0,0,0,0,0,0,0,34051000000.0,12002000000.0
2016q4,0.16714422158548234,0.11215770052437367,10.759308510638299,1.1145853563798795,24.666666666666668,32906000000.0,1155000000.0,11726000000.0,0,0,1798000000.0,4392000000.0,3385000000.0,15040000000.0,22563000000.0,6219000000.0,0,0,0,6111000000.0,0,1735000000.0,1225000000.0,7329000000.0,551000000.0,972000000.0,11478000000.0,0,0,0,0,0,32906000000.0,10298000000.0
2017q1,0.0,0.12039312039312039,39.56836391832515,0.0,27.333333333333332,33292000000.0,1323000000.0,11901000000.0,0,0,1701000000.0,4722000000.0,3612000000.0,3869000000.0,22252000000.0,5995000000.0,0,0,0,1571000000.0,0,471000000.0,0,7685000000.0,0,909000000.0,0,0,0,0,0,0,33292000000.0,10989000000.0
2017q2,0.0,0.25071175912345783,20.363128491620113,0.0,28.0,33957000000.0,2906000000.0,12641000000.0,0,0,1782000000.0,4919000000.0,3838000000.0,7876000000.0,22313000000.0,5697000000.0,0,0,0,1607000000.0,0,473000000.0,0,7810000000.0,0,213000000.0,0,0,0,0,0,0,33957000000.0,11591000000.0
2017q3,0.0,0.35690762390910585,13.770656824091938,0.0,28.666666666666668,35237000000.0,4335000000.0,13656000000.0,0,0,1824000000.0,5156000000.0,3975000000.0,11921000000.0,23035000000.0,6598000000.0,0,0,0,4830000000.0,0,1407000000.0,0,23667000000.0,0,835000000.0,0,0,0,0,0,0,35237000000.0,12146000000.0
2017q4,0.16921151439299123,0.045230476519934275,42.75769418661456,1.1413992908414772,26.666666666666668,37987000000.0,523000000.0,14277000000.0,0,0,1945000000.0,4911000000.0,4034000000.0,4094000000.0,26365000000.0,7687000000.0,0,0,0,6626000000.0,0,1870000000.0,1352000000.0,7990000000.0,513000000.0,1853000000.0,13198000000.0,0,0,0,0,0,37987000000.0,11563000000.0
2018q1,0,0.05484194224287146,39.815864022662886,0.0,29.0,38575000000.0,602000000.0,14818000000.0,0,0,1874000000.0,5252000000.0,4295000000.0,4236000000.0,27536000000.0,8959000000.0,0,0,0,2573000000.0,0,486000000.0,0,0,0,3449000000.0,0,0,0,0,0,0,38575000000.0,10977000000.0
2018q2,0,0.17916063675832128,39.836763662171755,0.0,29.666666666666668,36778000000.0,1857000000.0,13890000000.0,0,0,1871000000.0,5383000000.0,4238000000.0,4227000000.0,26350000000.0,8902000000.0,0,0,0,1800000000.0,0,468000000.0,0,0,0,3225000000.0,0,0,0,0,0,0,36778000000.0,10365000000.0
2018q3,0,0.3905152224824356,14.467596260497544,0.0,28.333333333333332,37275000000.0,4002000000.0,14419000000.0,0,0,2029000000.0,5329000000.0,4437000000.0,12622000000.0,26964000000.0,7336000000.0,0,0,0,5920000000.0,0,430000000.0,0,0,0,1307000000.0,0,0,0,0,0,0,37275000000.0,10248000000.0
2018q4,0,0.1375051041241323,50.23152709359606,1.4450796243364639,26.666666666666668,36500000000.0,1347000000.0,13709000000.0,0,0,2266000000.0,5020000000.0,4366000000.0,4060000000.0,26652000000.0,7244000000.0,0,0,0,7602000000.0,0,1821000000.0,1253000000.0,0,0,1211000000.0,14156000000.0,0,0,0,0,0,36500000000.0,9796000000.0
2019q1,0,0.09182726991652067,48.21577726218097,1.682778522106565,30.666666666666668,39140000000.0,891000000.0,14374000000.0,0,0,2309000000.0,5173000000.0,4538000000.0,4310000000.0,29383000000.0,7125000000.0,0,0,0,1948000000.0,0,477000000.0,0,0,0,790000000.0,16328000000.0,0,0,0,0,0,39140000000.0,9703000000.0
2019q2,0,0.20013884756520878,22.231242027136727,1.5647128830705148,33.333333333333336,38969000000.0,2018000000.0,14051000000.0,0,0,2130000000.0,5374000000.0,4300000000.0,8623000000.0,28827000000.0,7265000000.0,0,0,0,3634000000.0,0,947000000.0,0,0,0,0,15777000000.0,0,0,0,0,0,38969000000.0,10083000000.0
2019q3,0,0.14791627733133994,14.605417219576927,1.756120351336199,32.0,42550000000.0,1583000000.0,18020000000.0,0,0,2079000000.0,5020000000.0,4007000000.0,12811000000.0,31786000000.0,7821000000.0,0,0,0,5089000000.0,0,1390000000.0,0,0,0,0,18794000000.0,0,0,0,0,0,42550000000.0,10702000000.0
2019q4,0,0.45413892477392426,11.701680672268907,1.923780184835536,28.666666666666668,44659000000.0,4570000000.0,12971000000.0,0,0,2228000000.0,4791000000.0,4134000000.0,17136000000.0,34533000000.0,9222000000.0,0,0,0,7029000000.0,0,1911000000.0,1253000000.0,0,0,2795000000.0,19359000000.0,0,0,0,0,0,44659000000.0,10063000000.0
2020q1,0,0.12732827436680794,48.34022876612315,2.0766729082487436,63.0,46212000000.0,1292000000.0,15090000000.0,0,0,2207000000.0,4821000000.0,4217000000.0,4109000000.0,36003000000.0,9134000000.0,0,0,0,1768000000.0,0,537000000.0,0,0,0,0,21072000000.0,0,0,0,0,0,46212000000.0,10147000000.0
2020q2,0,0.11881735285990605,46.71484888304862,1.8353136225476652,64.33333333333333,45079000000.0,1290000000.0,14106000000.0,0,0,1975000000.0,4459000000.0,4168000000.0,3805000000.0,34164000000.0,7282000000.0,0,0,0,3362000000.0,0,961000000.0,0,0,0,0,19926000000.0,0,0,0,0,0,45079000000.0,10857000000.0
2020q3,0,0.3362794612794613,16.265859048866332,1.6483164983164984,44.333333333333336,45390000000.0,3995000000.0,14110000000.0,0,0,2208000000.0,4623000000.0,3984000000.0,12217000000.0,33447000000.0,7410000000.0,0,0,0,5039000000.0,0,1422000000.0,0,0,0,0,19582000000.0,0,0,0,0,0,45390000000.0,11880000000.0
2020q4,0,0.10795057122872465,52.527347310847766,1.4597808346934018,33.333333333333336,47344000000.0,1389000000.0,14982000000.0,0,0,2561000000.0,4705000000.0,4239000000.0,4388000000.0,34413000000.0,7948000000.0,0,0,0,6929000000.0,0,1878000000.0,1146000000.0,0,0,806000000.0,18783000000.0,0,0,0,0,0,47344000000.0,12867000000.0
2021q1,0,0.11802325581395348,53.10497237569061,1.320421511627907,34.0,47180000000.0,1624000000.0,15345000000.0,0,0,2670000000.0,4817000000.0,4458000000.0,4525000000.0,33352000000.0,8363000000.0,0,0,0,1808000000.0,0,524000000.0,0,0,0,0,18169000000.0,0,0,0,0,0,47180000000.0,13760000000.0
2021q2,0,0.21788482834994463,28.53634790134141,1.2619047619047619,31.666666666666668,48307000000.0,3148000000.0,16343000000.0,0,0,2931000000.0,4991000000.0,4842000000.0,9244000000.0,33791000000.0,9440000000.0,0,0,0,3554000000.0,0,1038000000.0,0,0,0,1981000000.0,18232000000.0,0,0,0,0,0,48307000000.0,14448000000.0
2021q3,0,0.0991701244813278,18.271972760161738,1.2551175656984785,37.0,48278000000.0,1434000000.0,16426000000.0,0,0,2862000000.0,4916000000.0,4950000000.0,14097000000.0,33748000000.0,9635000000.0,0,0,0,5373000000.0,0,1520000000.0,0,0,0,1972000000.0,18149000000.0,0,0,0,0,0,48278000000.0,14460000000.0
2021q4,0,0,0,0,26.666666666666668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
